Date,Time,Object ID,Logical ID,Category,Event,Behavior,Confidence,Centroid X,Centroid Y,Snapshot
2026-09-11,02:57:55,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,263,325,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0010.jpg
2026-09-11,02:57:55,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7922,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0155.jpg
2026-09-11,02:57:56,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9590,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0156.jpg
2026-09-11,02:57:57,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7487,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0157.jpg
2026-09-11,02:57:57,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9585,307,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0158.jpg
2026-09-11,02:57:58,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8756,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0159.jpg
2026-09-11,02:57:58,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9568,307,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0160.jpg
2026-09-11,02:57:59,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8709,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0161.jpg
2026-09-11,02:57:59,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9556,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0162.jpg
2026-09-11,02:58:00,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8669,185,226,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0163.jpg
2026-09-11,02:58:01,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9552,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0164.jpg
2026-09-11,02:58:01,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9024,185,226,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0165.jpg
2026-09-11,02:58:02,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9564,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0166.jpg
2026-09-11,02:58:02,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9216,185,226,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0167.jpg
2026-09-11,02:58:03,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9550,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0168.jpg
2026-09-11,02:58:03,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9122,185,226,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0169.jpg
2026-09-11,02:58:04,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9545,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0170.jpg
2026-09-11,02:58:05,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8989,185,227,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0171.jpg
2026-09-11,02:58:05,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9535,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0172.jpg
2026-09-11,02:58:06,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,231,339,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0011.jpg
2026-09-11,02:58:06,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8840,185,227,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0173.jpg
2026-09-11,02:58:06,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9540,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0174.jpg
2026-09-11,02:58:07,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8978,186,227,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0175.jpg
2026-09-11,02:58:07,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9584,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0176.jpg
2026-09-11,02:58:08,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8898,186,228,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0177.jpg
2026-09-11,02:58:09,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9588,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0178.jpg
2026-09-11,02:58:09,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8974,186,228,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0179.jpg
2026-09-11,02:58:10,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9581,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0180.jpg
2026-09-11,02:58:10,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9045,186,228,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0181.jpg
2026-09-11,02:58:11,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9606,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0182.jpg
2026-09-11,02:58:11,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9167,186,228,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0183.jpg
2026-09-11,02:58:12,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8205,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0184.jpg
2026-09-11,02:58:12,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9110,186,227,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0185.jpg
2026-09-11,02:58:13,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9605,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0186.jpg
2026-09-11,02:58:14,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9296,184,230,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0187.jpg
2026-09-11,02:58:14,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9583,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0188.jpg
2026-09-11,02:58:15,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9185,163,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0189.jpg
2026-09-11,02:58:15,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9567,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0190.jpg
2026-09-11,02:58:16,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,185,338,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0012.jpg
2026-09-11,02:58:16,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9252,163,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0191.jpg
2026-09-11,02:58:16,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9582,308,220,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0192.jpg
2026-09-11,02:58:17,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9257,163,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0193.jpg
2026-09-11,02:58:18,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9589,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0194.jpg
2026-09-11,02:58:18,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9229,162,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0195.jpg
2026-09-11,02:58:19,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9584,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0196.jpg
2026-09-11,02:58:19,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8878,309,220,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0197.jpg
2026-09-11,02:58:20,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8321,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0198.jpg
2026-09-11,02:58:20,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7562,309,220,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0199.jpg
2026-09-11,02:58:21,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8675,202,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0200.jpg
2026-09-11,02:58:22,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9595,309,220,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0201.jpg
2026-09-11,02:58:22,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9061,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0202.jpg
2026-09-11,02:58:23,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9577,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0203.jpg
2026-09-11,02:58:23,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9098,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0204.jpg
2026-09-11,02:58:24,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9599,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0205.jpg
2026-09-11,02:58:24,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8974,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0206.jpg
2026-09-11,02:58:25,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9603,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0207.jpg
2026-09-11,02:58:26,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9076,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0208.jpg
2026-09-11,02:58:26,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9615,308,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0209.jpg
2026-09-11,02:58:27,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,138,337,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0013.jpg
2026-09-11,02:58:27,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9042,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0210.jpg
2026-09-11,02:58:27,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9608,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0211.jpg
2026-09-11,02:58:28,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8922,165,230,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0212.jpg
2026-09-11,02:58:28,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9632,308,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0213.jpg
2026-09-11,02:58:29,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8976,165,229,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0214.jpg
2026-09-11,02:58:30,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9628,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0215.jpg
2026-09-11,02:58:30,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8964,165,229,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0216.jpg
2026-09-11,02:58:31,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9634,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0217.jpg
2026-09-11,02:58:31,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8813,165,230,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0218.jpg
2026-09-11,02:58:32,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9629,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0219.jpg
2026-09-11,02:58:32,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9029,165,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0220.jpg
2026-09-11,02:58:33,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9503,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0221.jpg
2026-09-11,02:58:34,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8868,165,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0222.jpg
2026-09-11,02:58:34,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9503,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0223.jpg
2026-09-11,02:58:35,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9129,165,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0224.jpg
2026-09-11,02:58:35,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9109,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0225.jpg
2026-09-11,02:58:36,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9088,165,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0226.jpg
2026-09-11,02:58:36,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.5929,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0227.jpg
2026-09-11,02:58:37,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,110,332,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0014.jpg
2026-09-11,02:58:37,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9079,166,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0228.jpg
2026-09-11,02:58:37,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9535,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0229.jpg
2026-09-11,02:58:38,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9062,165,230,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0230.jpg
2026-09-11,02:58:39,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9571,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0231.jpg
2026-09-11,02:58:39,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9046,205,234,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0232.jpg
2026-09-11,02:58:40,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9566,309,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0233.jpg
2026-09-11,02:58:40,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8915,205,234,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0234.jpg
2026-09-11,02:58:41,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8614,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0235.jpg
2026-09-11,02:58:42,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8887,205,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0236.jpg
2026-09-11,02:58:42,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9589,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0237.jpg
2026-09-11,02:58:43,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8770,310,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0238.jpg
2026-09-11,02:58:43,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9018,204,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0239.jpg
2026-09-11,02:58:44,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8408,310,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0240.jpg
2026-09-11,02:58:44,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8852,204,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0241.jpg
2026-09-11,02:58:45,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9553,310,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0242.jpg
2026-09-11,02:58:45,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8786,204,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0243.jpg
2026-09-11,02:58:46,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9298,310,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0244.jpg
2026-09-11,02:58:47,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8992,204,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0245.jpg
2026-09-11,02:58:47,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9459,310,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0246.jpg
2026-09-11,02:58:48,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,107,331,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0015.jpg
2026-09-11,02:58:48,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9042,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0247.jpg
2026-09-11,02:58:48,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9006,310,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0248.jpg
2026-09-11,02:58:49,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8945,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0249.jpg
2026-09-11,02:58:50,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9048,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0250.jpg
2026-09-11,02:58:50,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8836,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0251.jpg
2026-09-11,02:58:51,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9431,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0252.jpg
2026-09-11,02:58:51,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8978,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0253.jpg
2026-09-11,02:58:52,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9487,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0254.jpg
2026-09-11,02:58:53,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8920,203,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0255.jpg
2026-09-11,02:58:53,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9473,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0256.jpg
2026-09-11,02:58:54,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8581,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0257.jpg
2026-09-11,02:58:54,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.6448,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0258.jpg
2026-09-11,02:58:55,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8692,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0259.jpg
2026-09-11,02:58:56,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9496,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0260.jpg
2026-09-11,02:58:56,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8936,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0261.jpg
2026-09-11,02:58:57,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9624,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0262.jpg
2026-09-11,02:58:57,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8896,202,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0263.jpg
2026-09-11,02:58:58,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9464,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0264.jpg
2026-09-11,02:58:59,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,102,331,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0016.jpg
2026-09-11,02:58:59,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8703,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0265.jpg
2026-09-11,02:58:59,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9439,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0266.jpg
2026-09-11,02:59:00,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8541,201,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0267.jpg
2026-09-11,02:59:00,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9453,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0268.jpg
2026-09-11,02:59:01,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8505,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0269.jpg
2026-09-11,02:59:02,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9458,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0270.jpg
2026-09-11,02:59:02,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8665,202,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0271.jpg
2026-09-11,02:59:03,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9471,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0272.jpg
2026-09-11,02:59:03,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8831,202,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0273.jpg
2026-09-11,02:59:04,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9477,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0274.jpg
2026-09-11,02:59:04,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8865,201,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0275.jpg
2026-09-11,02:59:05,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9483,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0276.jpg
2026-09-11,02:59:06,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9034,201,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0277.jpg
2026-09-11,02:59:06,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9499,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0278.jpg
2026-09-11,02:59:07,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9484,309,221,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0279.jpg
2026-09-11,02:59:07,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9047,202,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0280.jpg
